,Date,Open,High,Low,Close,Volume,Adj Close
448,20141023,154500.00,156300.00,152900.00,155800.00,363072,0
449,20141022,153300.00,158900.00,151200.00,156000.00,673926,0
450,20141021,150100.00,152400.00,148000.00,151900.00,850921,0
451,20141020,148100.00,149900.00,146600.00,149600.00,665864,0
452,20141017,142900.00,149000.00,142000.00,144900.00,980665,0
453,20141016,138300.00,141900.00,132400.00,141000.00,800886,0
454,20141015,142300.00,145300.00,137800.00,139100.00,1029149,0
455,20141014,127000.00,140600.00,127000.00,139100.00,2366043,0
456,20141013,135300.00,137200.00,123500.00,128400.00,1157211,0
457,20141010,146000.00,146900.00,135600.00,139200.00,909955,0
458,20141008,154000.00,155000.00,148200.00,151100.00,587567,0
459,20141007,154000.00,162000.00,153500.00,156800.00,372337,0
460,20141006,161800.00,162000.00,154800.00,154800.00,396853,0
461,20141002,164000.00,164600.00,158100.00,159500.00,714924,0
462,20141001,163100.00,173300.00,162800.00,166500.00,1489207,0
463,20140930,165500.00,166800.00,156700.00,157700.00,438363,0
464,20140929,162500.00,164800.00,161100.00,162600.00,290585,0
465,20140926,165700.00,167200.00,161800.00,163000.00,349049,0
466,20140925,162300.00,165200.00,160500.00,165000.00,381684,0
467,20140924,164000.00,166000.00,158800.00,161500.00,431768,0
468,20140923,156600.00,164100.00,156100.00,161900.00,631753,0
469,20140922,155300.00,157500.00,154100.00,155300.00,203098,0
470,20140919,156600.00,157400.00,152600.00,154400.00,334944,0
471,20140918,157700.00,158300.00,151800.00,152900.00,369987,0
472,20140917,149300.00,158400.00,148900.00,153300.00,574820,0
